Date,Model,Device,Type,TPT,FPT,CPT,ACMDR,SCT,AIT,SIM,NIGHT,HLL,LLL,P,6.0,F,1,2.0,A,B,Record,T&R,Role,Sorties,NT,SIT,IPT,NVG,Mission Code,CAT/JATO,Remarks,DayLdg,NPS,PS,NightLdg,NPA,PA,ShipArrest,Time,Approaches,PIC,SIC
2011-02-08 20:39:00,2B37,9,Simulator,0.7,,0.7,,,,,,,,,,,,,,,C11UF8T,,STUDENT_PILOT,1,,,,,2Q5,,Practice Sim-J F Lawrence,,,,,,,,20:39,,,0.7
2011-02-09 17:58:00,2B37,16,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U793,,STUDENT_PILOT,1,,,,,1D2,,C2001-nan,,,,,,,,17:58,,,1.3
2011-02-10 19:18:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U7HP,,STUDENT_PILOT,1,,,,,1D2,,C2002-nan,,,,,,,,19:18,,,1.3
2011-02-10 20:39:00,2B37,12,Simulator,0.7,,0.7,,,,,,,,,,,,,,,C11UF8N,,STUDENT_PILOT,1,,,,,2Q5,,Practice Sim-M C Sparklin,,,,,,,,20:39,,,0.7
2011-02-11 19:18:00,2B37,9,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U7QC,,STUDENT_PILOT,1,,,,,1D2,,C2003-nan,,,,,,,,19:18,,,1.3
2011-02-15 07:18:00,2B37,15,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U86X,,STUDENT_PILOT,1,,,,,1D2,,C2004-nan,,,,,,,,07:18,,,1.3
2011-02-16 16:38:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U8J7,,STUDENT_PILOT,1,,,,,1D2,,C2005-nan,,,,,,,,16:38,,,1.3
2011-02-18 11:18:00,2B37,25,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11U8UD,,STUDENT_PILOT,1,,0.3,,,1D2,,C2005-nan,,,,,,,,11:18,,,1.3
2011-03-01 09:30:00,T-34C,160933,Aircraft,1.5,0.8,0.7,,,,,,,,,,,,,,,C11UAFR,,STUDENT_PILOT,1,,,,,1D1,,C4001-M J EGAN,1,,,,,,,09:30,,,1.5
2011-03-14 14:35:00,T-34C,160479,Aircraft,1.2,1.0,0.2,,,,,,,,,,,,,,,C11UCQB,,STUDENT_PILOT,1,,,,,1D1,,C4001-M J EGAN,2,,,,,,,14:35,,,1.2
2011-03-17 12:07:00,T-34C,160484,Aircraft,1.7,1.4,0.3,,,,,,,,,,,,,,,C11UDA9,,STUDENT_PILOT,1,,,,,1D1,,C4002-M J EGAN,6,,,,,,,12:07,,,1.7
2011-03-19 17:28:00,T-34C,162267,Aircraft,1.6,1.3,0.3,,,,,,,,,,,,,,,C11UDTB,,STUDENT_PILOT,1,,,,,1D1,,C4003-M J EGAN,5,,,,,,,17:28,,,1.6
2011-03-21 15:22:00,T-34C,161841,Aircraft,1.6,1.3,0.3,,,,,,,,,,,,,,,C11UDWZ,,STUDENT_PILOT,1,,,,,1D1,,C4004-M J EGAN,6,,,,,,,15:22,,,1.6
2011-03-21 17:59:00,2B37,16,Simulator,0.6,,0.6,,,,,,,,,,,,,,,C11UK85,,STUDENT_PILOT,1,,,,,2Q5,,Practice Sim-E A Eastman,,,,,,,,17:59,,,0.6
2011-03-22 09:58:00,2B37,13,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UE20,,STUDENT_PILOT,1,,1.3,,,1D2,,I2001-nan,,,,,,,,09:58,,,1.3
2011-03-22 16:40:00,2B37,13,Simulator,0.6,,0.6,,,,,,,,,,,,,,,C11UK8M,,STUDENT_PILOT,1,,,,,2Q5,,Practice Sim-E A Eastman,,,,,,,,16:40,,,0.6
2011-03-23 16:38:00,2B37,16,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UEDW,,STUDENT_PILOT,1,,1.3,,,1D2,,I2002-nan,,,,,,,,16:38,,,1.3
2011-03-24 15:18:00,2B37,15,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UELJ,,STUDENT_PILOT,1,,1.3,,,1D2,,I2003-nan,,,,,,,,15:18,,,1.3
2011-03-25 07:18:00,2B37,9,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UEPY,,STUDENT_PILOT,1,,1.3,,,1D2,,I2004-nan,,,,,,,,07:18,,,1.3
2011-03-26 11:18:00,2B37,15,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UEXQ,,STUDENT_PILOT,1,,1.3,,,1D2,,I2101-nan,,,,,,,,11:18,,,1.3
2011-03-26 16:38:00,2B37,16,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UEZW,,STUDENT_PILOT,1,,1.3,,,1D2,,I2102-nan,,,,,,,,16:38,,,1.3
2011-03-28 20:38:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UF76,,STUDENT_PILOT,1,,1.3,,,1D2,,I2103-nan,,,,,,,,20:38,,,1.3
2011-03-30 11:00:00,T-34C,160515,Aircraft,2.0,1.5,0.5,,,,,,,,,,,,,,,C11UFHT,,STUDENT_PILOT,1,,1.5,,,1D2,,"I4002-D B Blume, I4001-D B Blume",,,,,,,,11:00,,,2.0
2011-03-31 10:54:00,T-34C,161800,Aircraft,1.9,1.6,0.3,,,,,,,,,,,,,,,C11UFQ3,,STUDENT_PILOT,1,,,,,1D1,,C4101-M J EGAN,4,,,,,,,10:54,,,1.9
2011-04-01 19:56:00,T-34C,161800,Aircraft,1.6,1.1,0.5,,,,,,,,,,,,,,,C11UG43,,STUDENT_PILOT,1,0.5,1.1,,,1D2,,I4003-J C Mattingly,,,,,,,,19:56,,,1.6
2011-04-05 13:20:00,T-34C,161033,Aircraft,2.0,1.7,0.3,,,,,,,,,,,,,,,C11UGK2,,STUDENT_PILOT,1,,,,,1D1,,C4102-C T Casey,7,,,,,,,13:20,,,2.0
2011-04-12 12:30:00,T-34C,164166,Aircraft,2.2,1.7,0.5,,,,,,,,,,,,,,,C11UHE6,,STUDENT_PILOT,1,,,,,1D1,,C4103-D M Sortman,10,,,,,,,12:30,,,2.2
2011-04-13 17:25:00,T-34C,162283,Aircraft,1.9,1.6,0.3,,,,,,,,,,,,,,,C11UHMQ,,STUDENT_PILOT,1,,,,,1D1,,C4104-C E Archer,8,,,,,,,17:25,,,1.9
2011-04-18 10:45:00,T-34C,161848,Aircraft,0.3,0.2,0.1,,,,,,,,,,,,,,,C11UI7F,,STUDENT_PILOT,1,,,,,1D1,,C4201-M J EGAN,4,,,,,,,10:45,,,0.3
2011-04-22 14:46:00,T-34C,161797,Aircraft,2.0,1.6,0.4,,,,,,,,,,,,,,,C11UJ2I,,STUDENT_PILOT,1,,,,,1D1,,C4201-M J EGAN,6,,,,,,,14:46,,,2.0
2011-04-28 14:35:00,T-34C,160633,Aircraft,1.9,1.7,0.2,,,,,,,,,,,,,,,C11UJZ7,,STUDENT_PILOT,1,,,,,1D1,,C4202-M J EGAN,8,,,,,,,14:35,,,1.9
2011-04-29 10:20:00,T-34C,162269,Aircraft,2.0,1.8,0.2,,,,,,,,,,,,,,,C11UK62,,STUDENT_PILOT,1,,,,,1D1,,C4203-M J EGAN,9,,,,,,,10:20,,,2.0
2011-05-04 13:55:00,T-34C,161837,Aircraft,2.3,2.0,0.3,,,,,,,,,,,,,,,C11UL0J,,STUDENT_PILOT,1,,,,,1D1,,C4204-J E Saunders,18,,,,,,,13:55,,,2.3
2011-05-05 11:00:00,T-34C,162262,Aircraft,1.8,1.5,0.3,,,,,,,,,,,,,,,C11UL7R,,STUDENT_PILOT,1,,,,,1D1,,C4390-M F ENGLAND,9,,,,,,,11:00,,,1.8
2011-05-05 16:30:00,T-34C,162278,Aircraft,1.5,1.5,,,,,,,,,,,,,,,,C11ULAI,,STUDENT_PILOT,1,,,,,1D1,,C4401-nan,5,,,,,,,16:30,,,1.5
2011-05-06 19:40:00,T-34C,161845,Aircraft,1.8,1.3,0.5,,,,,,,,,,,,,,,C11ULKZ,,STUDENT_PILOT,1,,,,,1D1,,C4501-J E Meyer,6,,,,,,,19:40,,,1.8
2011-05-07 18:00:00,T-34C,160535,Aircraft,1.8,1.5,0.3,,,,,,,,,,,,,,,C11ULOR,,STUDENT_PILOT,1,,,,,1D1,,C4502-T A BARNHART,6,,,,,,,18:00,,,1.8
2011-05-13 15:45:00,T-34C,164160,Aircraft,1.5,1.2,0.3,,,,,,,,,,,,,,,C11UMJM,,STUDENT_PILOT,1,,,,,1D1,,C4502-C E Archer,4,,,,,,,15:45,,,1.5
2011-05-16 16:10:00,T-34C,161836,Aircraft,1.9,1.9,,,,,,,,,,,,,,,,C11UMVH,,STUDENT_PILOT,1,,,,,1D1,,C4503-nan,5,,,,,,,16:10,,,1.9
2011-05-17 11:00:00,T-34C,161815,Aircraft,1.7,1.5,0.2,,,,,,,,,,,,,,,C11UMZV,,STUDENT_PILOT,1,,,,,1D1,,C4506-M J EGAN,8,,,,,,,11:00,,,1.7
2011-05-31 12:45:00,T-34C,162267,Aircraft,1.0,1.0,,,,,,,,,,,,,,,,C11UPOP,,STUDENT_PILOT,1,,,,,1D1,,"C4506-J C MANN, C4502-B E Jacobs",10,,,,,,,12:45,,,1.0
2011-06-03 10:00:00,T-34C,160508,Aircraft,1.8,1.3,0.5,,,,,,,,,,,,,,,C11UQBF,,STUDENT_PILOT,1,,,,,1D1,,C4506-J C Mattingly,4,,,,,,,10:00,,,1.8
2011-06-03 15:30:00,T-34C,161845,Aircraft,2.0,2.0,,,,,,,,,,,,,,,,C11UQEA,,STUDENT_PILOT,1,,,,,1D1,,C4507-nan,5,,,,,,,15:30,,,2.0
2011-06-21 11:18:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UT5L,,STUDENT_PILOT,1,,1.3,,,1D2,,I2201-nan,,,,,,,,11:18,,,1.3
2011-06-21 15:25:00,2B37,13,Simulator,0.7,,0.7,,,,,,,,,,,,,,,C11V44S,,STUDENT_PILOT,1,,,,,2Q5,,Practice Sim-R E Tackes,,,,,,,,15:25,,,0.7
2011-06-22 15:18:00,2B37,25,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTD7,,STUDENT_PILOT,1,,1.3,,,1D2,,I2202-nan,,2,,,,,,15:18,,,1.3
2011-06-23 09:58:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTGD,,STUDENT_PILOT,1,,1.3,,,1D2,,I2203-nan,,1,,,,,,09:58,,,1.3
2011-06-24 11:18:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTNE,,STUDENT_PILOT,1,,1.3,,,1D2,,I2204-nan,,1,,,,,,11:18,,,1.3
2011-06-24 16:38:00,2B37,25,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTQ9,,STUDENT_PILOT,1,,1.3,,,1D2,,I2205-nan,,2,,,,,,16:38,,,1.3
2011-06-25 12:38:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTU2,,STUDENT_PILOT,1,,1.3,,,1D2,,I2301-nan,,1,,,,,,12:38,,,1.3
2011-06-27 08:38:00,2B37,15,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UTY8,,STUDENT_PILOT,1,,1.3,,,1D2,,I2302-nan,,2,,,,,,08:38,,,1.3
2011-06-27 13:58:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UU0A,,STUDENT_PILOT,1,,1.3,,,1D2,,I2303-nan,,1,2,,,,,13:58,,,1.3
2011-06-29 16:38:00,2B37,9,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UUHM,,STUDENT_PILOT,1,,1.3,,,1D2,,I2304-nan,,3,,,,,,16:38,,,1.3
2011-06-29 22:45:00,T-34C,160515,Aircraft,2.0,1.7,0.3,,,,,,,,,,,,,,,C11UUK9,,STUDENT_PILOT,1,2.0,,,,1D2,,I4101-J E Saunders,,,,,,,,22:45,,,2.0
2011-07-02 20:10:00,T-34C,160634,Aircraft,3.1,2.7,0.4,,,0.1,,,,,,,,,,,,C11UUWK,,STUDENT_PILOT,2,1.6,2.6,,,1D2,,"I4103-C P Yost, I4102-C P Yost",,6,,,,,,20:10,,,3.1
2011-07-06 23:30:00,T-34C,162621,Aircraft,1.5,1.2,0.3,,,,,,,,,,,,,,,C11UVAU,,STUDENT_PILOT,1,1.5,,,,1D1,,C4601-K T Bradley,,,,10,,,,23:30,,,1.5
2011-07-08 22:35:00,T-34C,164162,Aircraft,1.5,1.2,0.3,,,,,,,,,,,,,,,C11UVO4,,STUDENT_PILOT,1,1.5,,,,1D1,,C4602-P R GUINN,,,,7,,,,22:35,,,1.5
2011-07-09 16:00:00,T-34C,161795,Aircraft,2.0,1.5,0.5,,,,,,,,,,,,,,,C11UVSK,,STUDENT_PILOT,1,,1.5,,,1D2,,I4104-W L Pritchett,,4,1,,,,,16:00,,,2.0
2011-07-09 18:50:00,T-34C,161795,Aircraft,1.8,1.3,0.5,,,,,,,,,,,,,,,C11UVSN,,STUDENT_PILOT,1,,1.3,,,1D2,,I4105-W L Pritchett,,1,3,,,,,18:50,,,1.8
2011-07-11 12:38:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UVVZ,,STUDENT_PILOT,1,,1.3,,,1D2,,I2401-nan,,3,,,,,,12:38,,,1.3
2011-07-12 07:18:00,2B37,13,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UW12,,STUDENT_PILOT,1,,1.3,,,1D2,,I2402-nan,,1,,,,,,07:18,,,1.3
2011-07-13 17:58:00,2B37,16,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UWD5,,STUDENT_PILOT,1,,1.3,,,1D2,,I2403-nan,,3,,,,,,17:58,,,1.3
2011-07-14 16:38:00,2B37,13,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UWJ3,,STUDENT_PILOT,1,,1.3,,,1D2,,I2404-nan,,2,2,,,,,16:38,,,1.3
2011-07-15 11:18:00,2B37,12,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UWNK,,STUDENT_PILOT,1,,1.3,,,1D2,,I2405-nan,,2,,,,,,11:18,,,1.3
2011-07-16 07:18:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UWT5,,STUDENT_PILOT,1,,1.3,,,1D2,,I2406-nan,,2,,,,,,07:18,,,1.3
2011-07-18 07:18:00,2B37,9,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UWWS,,STUDENT_PILOT,1,,1.3,,,1D2,,I2501-nan,,1,2,,,,,07:18,,,1.3
2011-07-19 07:18:00,2B37,9,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UX5B,,STUDENT_PILOT,1,,1.3,,,1D2,,I2502-nan,,2,,,,,,07:18,,,1.3
2011-07-20 08:38:00,2B37,25,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UXDI,,STUDENT_PILOT,1,,1.3,,,1D2,,I2503-nan,,1,,,,,,08:38,,,1.3
2011-07-20 13:58:00,2B37,14,Simulator,1.3,1.3,,,,,,,,,,,,,,,,C11UXFZ,,STUDENT_PILOT,1,,1.3,,,1D2,,I2504-nan,,2,,,,,,13:58,,,1.3
2011-07-21 15:40:00,T-34C,160535,Aircraft,2.0,1.8,0.2,,,,,,,,,,,,,,,C11UXPY,,STUDENT_PILOT,1,,1.5,,,1D2,,I4201-I M Rummel,,3,2,,,,,15:40,,,2.0
2011-07-22 15:20:00,T-34C,162621,Aircraft,1.8,1.6,0.2,,,,,,,,,,,,,,,C11UY4I,,STUDENT_PILOT,1,,1.6,,,1D2,,I4202-M J EGAN,,3,,,,,,15:20,,,1.8
2011-07-22 17:46:00,T-34C,162621,Aircraft,1.4,0.7,0.7,,,,,,,,,,,,,,,C11UY4L,,STUDENT_PILOT,1,,,,,1D1,,N4001-M J EGAN,,,,,,,,17:46,,,1.4
2011-07-24 15:30:00,T-34C,162621,Aircraft,2.1,1.9,0.2,,,,,,,,,,,,,,,C11UY4N,,STUDENT_PILOT,1,,1.9,,,1D2,,I4203-M J EGAN,,3,,,,,,15:30,,,2.1
2011-07-24 20:25:00,T-34C,162621,Aircraft,1.4,1.1,0.3,,,,,,,,,,,,,,,C11UY4O,,STUDENT_PILOT,1,,,,,1D1,,N4002-M J EGAN,1,,,,,,,20:25,,,1.4
2011-07-24 22:30:00,T-34C,162621,Aircraft,2.1,1.9,0.2,,,,,,,,,,,,,,,C11UY4P,,STUDENT_PILOT,1,2.1,1.9,,,1D2,,I4204-M J EGAN,,3,,,,,,22:30,,,2.1
2011-07-25 20:45:00,T-34C,160515,Aircraft,1.9,1.5,0.4,,,,,,,,,,,,,,,C11UYC1,,STUDENT_PILOT,1,0.4,0.9,,,1D2,,I4390-J R BOWER,,2,1,1,,,,20:45,,,1.9
2011-07-25 23:15:00,T-34C,160515,Aircraft,1.4,1.0,0.4,,,,,,,,,,,,,,,C11UYC2,,STUDENT_PILOT,1,1.4,,,,1D1,,N4101-J R BOWER,,,,2,,,,23:15,,,1.4
2011-07-26 21:35:00,T-34C,161848,Aircraft,1.4,1.2,0.2,,,,,,,,,,,,,,,C11UYJ7,,STUDENT_PILOT,1,1.2,,,,1D1,,N4102-J E Meyer,,,,2,,,,21:35,,,1.4
2011-07-28 11:25:00,T-34C,160501,Aircraft,1.5,,1.5,,,,,,,,,,,,,,,C11UYTZ,,STUDENT_PILOT,1,,,,,1A1,,FMCHASE-M F ENGLAND,,,,,,,,11:25,,,1.5
2011-08-03 15:20:00,T-34C,164166,Aircraft,1.8,1.5,0.3,,,,,,,,,,,,,,,C11UZTC,,STUDENT_PILOT,1,,,,,1D1,,F4001-W H WARREN,1,,,,,,,15:20,,,1.8
2011-08-07 14:35:00,T-34C,162283,Aircraft,2.2,1.7,0.5,,,,,,,,,,,,,,,C11V0HV,,STUDENT_PILOT,1,,,,,1D1,,F4002-W L Pritchett,1,,,,,,,14:35,,,2.2
2011-08-07 18:00:00,T-34C,162283,Aircraft,2.0,1.5,0.5,,,,,,,,,,,,,,,C11V0HW,,STUDENT_PILOT,1,,,,,1D1,,F4003-W L Pritchett,1,,,,,,,18:00,,,2.0
2011-08-08 17:35:00,T-34C,161805,Aircraft,2.1,1.8,0.3,,,,,,,,,,,,,,,C11V0OT,,STUDENT_PILOT,1,,,,,1D1,,F4004-C M ALLEN III,4,,,,,,,17:35,,,2.1
2011-08-08 20:20:00,T-34C,161805,Aircraft,1.8,1.5,0.3,,,,,,,,,,,,,,,C11V0OW,,STUDENT_PILOT,1,,,,,1D1,,F4005-C M ALLEN III,1,,,,,,,20:20,,,1.8
2011-08-09 17:35:00,T-34C,160634,Aircraft,1.2,1.2,,,,,,,,,,,,,,,,C11V0X1,,STUDENT_PILOT,1,,,,,1D1,,F4101-nan,1,,,,,,,17:35,,,1.2
2011-09-20 08:50:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V7W5,,STUDENT_PILOT,1,,,,,1D1,,C2101-O R Samudio,,,,,,,,08:50,,,3.0
2011-09-21 12:00:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V86I,,STUDENT_PILOT,1,,,,,1D1,,C2102-O R Samudio,,,,,,,,12:00,,,3.0
2011-09-22 08:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V8E7,,STUDENT_PILOT,1,,,,,1D1,,C2103-O R Samudio,,,,,,,,08:59,,,3.0
2011-09-23 14:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V8P8,,STUDENT_PILOT,1,,,,,1D1,,C2104-O R Samudio,4,,,,,,,14:59,,,3.0
2011-09-24 08:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V8SE,,STUDENT_PILOT,1,,,,,1D1,,C2105-O R Samudio,4,,,,,,,08:59,,,3.0
2011-09-26 08:58:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11V8XH,,STUDENT_PILOT,1,,,,,1D1,,C2106-O R Samudio,,,,,,,,08:58,,,3.0
2011-10-03 18:20:00,T-44C,160844,Aircraft,2.0,1.5,0.5,,,,,,,,,,,,,,,C11VA1Y,,STUDENT_PILOT,1,,,,,1D1,,"C4101-H C LEGGETT, C4101-O R Samudio",10,,,,,,,18:20,,,2.0
2011-10-04 15:40:00,T-44C,161072,Aircraft,1.0,0.7,0.3,,,,,,,,,,,,,,,C11VA9Q,,STUDENT_PILOT,2,,,,,1D1,,"C4102-H C LEGGETT, C4102-O R Samudio",14,,,,,,,15:40,,,1.0
2011-10-05 16:25:00,T-44C,160853,Aircraft,1.1,0.9,0.2,,,,,,,,,,,,,,,C11VAI4,,STUDENT_PILOT,1,,,,,1D1,,"C4102-H C LEGGETT, O R Samudio",1,,,,,,,16:25,,,1.1
2011-10-06 18:25:00,T-44C,160853,Aircraft,1.9,1.6,0.3,,,,,,,,,,,,,,,C11VAR1,,STUDENT_PILOT,1,,,,,1D1,,"C4103-H C LEGGETT, C4103-O R Samudio",9,,,,,,,18:25,,,1.9
2011-10-07 14:15:00,T-44C,160971,Aircraft,2.0,1.7,0.3,,,,,,,,,,,,,,,C11VAW5,,STUDENT_PILOT,1,,,,,1D1,,"C4104-H C LEGGETT, C4104-O R Samudio",12,,,,,,,14:15,,,2.0
2011-10-11 18:10:00,T-44C,160985,Aircraft,2.0,1.7,0.3,,,,,,,,,,,,,,,C11VB7N,,STUDENT_PILOT,1,,,,,1D1,,"C4105-H C LEGGETT, C4105-O R Samudio",12,,,,,,,18:10,,,2.0
2011-10-12 18:05:00,T-44C,161073,Aircraft,2.1,1.7,0.4,,,,,,,,,,,,,,,C11VBF6,,STUDENT_PILOT,1,,,,,1D1,,"C4301-H C LEGGETT, C4301-O R Samudio",9,,,,,,,18:05,,,2.1
2011-10-13 18:00:00,T-44C,160981,Aircraft,1.9,1.6,0.3,,,,,,,,,,,,,,,C11VBMS,,STUDENT_PILOT,1,,,,,1D1,,"C4302-C W Baker, C4302-H C LEGGETT",12,,,,,,,18:00,,,1.9
2011-10-14 15:20:00,T-44C,160981,Aircraft,1.6,1.2,0.4,,1.6,,,,,,,,,,,,,C11VBUC,,STUDENT_PILOT,1,,,,,1D1,,"C4303-L F Mulcahy, C4303-O R Samudio",9,,,,,,,15:20,,,1.6
2011-10-17 10:50:00,T-44C,161065,Aircraft,1.8,1.4,0.4,,,,,,,,,,,,,,,C11VC0P,,STUDENT_PILOT,1,,,,,1D1,,C4304-S T Anderson,7,,,,,,,10:50,,,1.8
2011-10-20 15:30:00,T-44C,160978,Aircraft,1.6,1.3,0.3,,,,,,,,,,,,,,,C11VCSR,,STUDENT_PILOT,1,,,,,1D1,,"C4305-O R Samudio, C4305-R A Bowers",13,,,,,,,15:30,,,1.6
2011-10-21 15:45:00,T-44C,160848,Aircraft,1.8,1.3,0.5,,,,,,,,,,,,,,,C11VD05,,STUDENT_PILOT,1,,0.7,,,1D1,,"C4306-O R Samudio, C4306-S P COOLEDGE",12,1,,,,,,15:45,,,1.8
2011-10-24 08:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VD6F,,STUDENT_PILOT,1,,1.5,,,1D1,,C3201-O R Samudio,1,,,,,,,08:59,,,3.0
2011-10-25 11:40:00,T-44C,160985,Aircraft,1.2,1.0,0.2,,,,,,,,,,,,,,,C11VDFV,,STUDENT_PILOT,1,,,,,1D1,,"C4490-O R Samudio, C4490-S T Anderson",3,,,,,,,11:40,,,1.2
2011-10-27 14:00:00,T-44C,160985,Aircraft,1.5,1.0,0.5,,1.5,,,,,,,,,,,,,C11VDYX,,STUDENT_PILOT,1,,,,,1D1,,"C4490-A J CALLAHAN III, O R Samudio",12,,,,,,,14:00,,,1.5
2011-10-31 11:35:00,T-44C,161063,Aircraft,0.3,0.2,0.1,,,,,,,,,,,,,,,C11VEET,,STUDENT_PILOT,1,,,,,1D1,,"C4490-G K Demetriades, O R Samudio",,,,,,,,11:35,,,0.3
2011-11-01 14:35:00,T-44C,160974,Aircraft,1.3,1.2,0.1,,1.2,,,,,,,,,,,,,C11VEOC,,STUDENT_PILOT,1,,,,,1D1,,"C4490-N A Romano, O R Samudio",6,,,,,,,14:35,,,1.3
2011-11-01 15:15:00,T-44C,160974,Aircraft,0.6,0.3,0.3,,,,,,,,,,,,,,,C11VEOI,,STUDENT_PILOT,1,,,,,1D1,,C4501-O R Samudio,3,,,,,,,15:15,,,0.6
2011-11-02 17:58:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VEZ4,,STUDENT_PILOT,1,,1.5,,,1D2,,I3101-O R Samudio,,,,,,,,17:58,,,3.0
2011-11-02 23:15:00,2F129C,97,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VF16,,STUDENT_PILOT,1,,1.5,,,1D2,,I3102-O R Samudio,,,,,,,,23:15,,,3.0
2011-11-03 21:40:00,T-44C,160850,Aircraft,1.2,0.9,0.3,,1.2,,,,,,,,,,,,,C11VF7H,,STUDENT_PILOT,1,1.2,,,,1D1,,"C4601-O R Samudio, C4601-S K Gafford",,,,12,,,,21:40,,,1.2
2011-11-04 17:57:00,2F129C,5,Simulator,1.5,1.5,,,,,,,,,,,,,,,,C11VFD1,,STUDENT_PILOT,1,,1.5,,,1D2,,I3103-nan,,,,,,,,17:57,,,1.5
2011-11-05 14:59:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VFFD,,STUDENT_PILOT,1,,1.5,,,1D2,,I3104-O R Samudio,1,,,,,,,14:59,,,3.0
2011-11-07 20:40:00,T-44C,160853,Aircraft,1.2,1.0,0.2,,,,,,,,,,,,,,,C11VFPZ,,STUDENT_PILOT,1,1.2,,,,1D1,,"C4602-J D Freese, C4602-O R Samudio",,,,10,,,,20:40,,,1.2
2011-11-08 23:30:00,2F129C,97,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VFYD,,STUDENT_PILOT,1,,1.5,,,1D2,,I3201-O R Samudio,,3,,,,,,23:30,,,3.0
2011-11-09 20:56:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VG4T,,STUDENT_PILOT,1,,1.5,,,1D2,,I3202-O R Samudio,,,,,,,,20:56,,,3.0
2011-11-10 18:30:00,T-44C,160855,Aircraft,1.4,1.2,0.2,,1.4,,,,,,,,,,,,,C11VGB6,,STUDENT_PILOT,1,,1.0,,,1D2,,"I3203-D P BRADLEY, I3203-O R Samudio",1,4,,,,,,18:30,,,1.4
2011-11-15 00:00:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VGM9,,STUDENT_PILOT,1,,1.5,,,1D2,,I3204-O R Samudio,,3,,,,,,00:00,,,3.0
2011-11-15 20:58:00,2F129C,5,Simulator,3.0,1.5,1.5,,,,,,,,,,,,,,,C11VGSR,,STUDENT_PILOT,1,,1.5,,,1D2,,I3205-O R Samudio,,2,1,,,,,20:58,,,3.0
2011-11-17 10:30:00,T-44C,161064,Aircraft,1.5,1.1,0.4,,,1.1,,,,,,,,,,,,C11VH1Z,,STUDENT_PILOT,1,,,,,1D2,,I4101-T D McComak,1,,,,1,1,,10:30,,,1.5
2011-11-20 14:05:00,T-44C,160978,Aircraft,1.8,1.5,0.3,,1.8,,,,,,,,,,,,,C11VHEF,,STUDENT_PILOT,1,,0.9,,,1D2,,"I4104-O R Samudio, I4102-N Antonopulos",2,2,1,,,,,14:05,,,1.8
